# frame times for dvs-video.avi
# frame# time(s)
0	  0.026122
1	  0.036122
2	  0.046122
3	  0.056122
4	  0.066122
5	  0.076122
6	  0.086122
7	  0.096122
8	  0.106122
9	  0.116122
10	  0.126122
11	  0.136122
12	  0.146122
13	  0.156122
14	  0.166122
15	  0.176122
16	  0.186122
17	  0.196122
18	  0.206122
19	  0.216122
20	  0.226122
21	  0.236122
22	  0.246122
23	  0.256122
24	  0.266122
25	  0.276122
26	  0.286122
27	  0.296122
28	  0.306122
29	  0.316122
30	  0.326122
31	  0.336122
32	  0.346122
33	  0.356122
34	  0.366122
35	  0.376122
36	  0.386122
37	  0.396122
38	  0.406122
39	  0.416122
40	  0.426122
41	  0.436122
42	  0.446122
43	  0.456122
44	  0.466122
45	  0.476122
46	  0.486122
47	  0.496122
48	  0.506122
49	  0.516122
50	  0.526122
51	  0.536122
52	  0.546122
53	  0.556122
54	  0.566122
55	  0.576122
56	  0.586122
57	  0.596122
58	  0.606122
59	  0.616122
60	  0.626122
61	  0.636122
62	  0.646122
63	  0.656122
64	  0.666122
65	  0.676122
66	  0.686122
67	  0.696122
68	  0.706122
69	  0.716122
70	  0.726122
71	  0.736122
72	  0.746122
73	  0.756122
74	  0.766122
75	  0.776122
76	  0.786122
77	  0.796122
78	  0.806122
79	  0.816122
80	  0.826122
81	  0.836122
82	  0.846122
83	  0.856122
84	  0.866122
85	  0.876122
86	  0.886122
87	  0.896122
88	  0.906122
89	  0.916122
90	  0.926122
91	  0.936122
92	  0.946122
93	  0.956122
94	  0.966122
95	  0.976122
96	  0.986122
97	  0.996122
98	  1.006122
99	  1.016122
100	  1.026122
101	  1.036122
102	  1.046122
103	  1.056122
104	  1.066122
105	  1.076122
106	  1.086122
107	  1.096122
108	  1.106122
109	  1.116122
110	  1.126122
111	  1.136122
112	  1.146122
113	  1.156122
114	  1.166122
115	  1.176122
116	  1.186122
117	  1.196122
118	  1.206122
119	  1.216122
120	  1.226122
121	  1.236122
122	  1.246122
123	  1.256122
124	  1.266122
125	  1.276122
126	  1.286122
127	  1.296122
128	  1.306122
129	  1.316122
130	  1.326122
131	  1.336122
132	  1.346122
133	  1.356122
134	  1.366122
135	  1.376122
136	  1.386122
137	  1.396122
138	  1.406122
139	  1.416122
140	  1.426122
141	  1.436122
142	  1.446122
143	  1.456122
144	  1.466122
145	  1.476122
146	  1.486122
147	  1.496122
148	  1.506122
149	  1.516122
150	  1.526122
151	  1.536122
152	  1.546122
153	  1.556122
154	  1.566122
155	  1.576122
156	  1.586122
157	  1.596122
158	  1.606122
159	  1.616122
160	  1.626122
161	  1.636122
162	  1.646122
163	  1.656122
164	  1.666122
165	  1.676122
166	  1.686122
167	  1.696122
168	  1.706122
169	  1.716122
170	  1.726122
171	  1.736122
172	  1.746122
173	  1.756122
174	  1.766122
175	  1.776122
176	  1.786122
177	  1.796122
178	  1.806122
179	  1.816122
180	  1.826122
181	  1.836122
182	  1.846122
183	  1.856122
184	  1.866122
185	  1.876122
186	  1.886122
187	  1.896122
188	  1.906122
189	  1.916122
190	  1.926122
191	  1.936122
192	  1.946122
193	  1.956122
194	  1.966122
195	  1.976122
196	  1.986122
197	  1.996122
198	  2.006122
199	  2.016122
200	  2.026122
201	  2.036122
202	  2.046122
203	  2.056122
204	  2.066122
205	  2.076122
206	  2.086122
207	  2.096122
208	  2.106122
209	  2.116122
210	  2.126122
211	  2.136122
212	  2.146122
213	  2.156122
214	  2.166122
215	  2.176122
216	  2.186122
217	  2.196122
218	  2.206122
219	  2.216122
220	  2.226122
221	  2.236122
222	  2.246122
223	  2.256122
224	  2.266122
225	  2.276122
226	  2.286122
227	  2.296122
228	  2.306122
229	  2.316122
230	  2.326122
231	  2.336122
232	  2.346122
233	  2.356122
234	  2.366122
235	  2.376122
236	  2.386122
237	  2.396122
238	  2.406122
239	  2.416122
240	  2.426122
241	  2.436122
242	  2.446122
243	  2.456122
244	  2.466122
245	  2.476122
246	  2.486122
247	  2.496122
248	  2.506122
249	  2.516122
250	  2.526122
251	  2.536122
252	  2.546122
253	  2.556122
254	  2.566122
255	  2.576122
256	  2.586122
257	  2.596122
258	  2.606122
259	  2.616122
260	  2.626122
261	  2.636122
262	  2.646122
263	  2.656122
264	  2.666122
265	  2.676122
266	  2.686122
267	  2.696122
268	  2.706122
269	  2.716122
270	  2.726122
271	  2.736122
272	  2.746122
273	  2.756122
274	  2.766122
275	  2.776122
276	  2.786122
277	  2.796122
278	  2.806122
279	  2.816122
280	  2.826122
281	  2.836122
282	  2.846122
283	  2.856122
284	  2.866122
285	  2.876122
286	  2.886122
287	  2.896122
288	  2.906122
289	  2.916122
290	  2.926122
291	  2.936122
292	  2.946122
293	  2.956122
294	  2.966122
